PERSONA,AC_TP,ADM_TP,AI_TP,AP_TP,CO_TP,CU_TP,GC_TP,HD_TP,IN_TP,LI_TP,NE_TP,OP_TP,PD_TP,PM_TP,PR_TP,RE_TP,SE_TP,SM_TP,SO_TP,TD_TP,ASIGNACIONES_FACTURADAS,ASIGNACIONES_NO_FACTURADAS,AC_HR,ADM_HR,AI_HR,AP_HR,CO_HR,CU_HR,GC_HR,HD_HR,IN_HR,LI_HR,NE_HR,OP_HR,PD_HR,PM_HR,PR_HR,RE_HR,SE_HR,SM_HR,SO_HR,TD_HR,.NET,.NET Core,ANGULAR,AWS,Activemq,Alibaba,Android / Java,Android / Kotlin,Angular,Apache Airflow,Apache Aries - Blueprint,Apache Camel,Apache NiFi,Apache Spark,Apex,Appium,Atlassian,Azure,Azure DevOps,BIZAGI,BOOTSRAO,BOOTSTRAP,BPEL,BUSINESS OBJECTS,Biztalk,Bootstrap,Bulma,C#,C# ASP.Net,C# MVC,C# Net Core,C# Net Framework,C# Razor,C# WCF,C++,CCS,CISCO,CLOUDERA,COBIT,Circle CI,Cloudera,Cobol,DAX,DELPHI,Drupal,ECLIPSE,ETHEREUM,EXCEL,Espresso,FLUTTER,FORMS,FORMS 3.0,Flexbox,Flutter / Dart,Foundation,GIT,Gatsby,Go Beego,Go Buffalo,Go Gin Gonic,Go Mango,Go Martini,Google App Builder,Google Cloud,HTML_x,HYPERLEDGER FABRIC,Heroku,IBM Cloud,IBM Integration Bus,Ionic / Angular,Ionic / React,Ionic / Vue,J2ME,JBPM,JEE,JMeter,Java,Java ADF,Java Dropwizard,Java Grails,Java Hibernate,Java JSF,Java Jboss Seam,Java Spring  Boot,Java Spring MVC,Javascript,Jboss Fuse-ESB,Jenkins,Joomla,Jquery,KOTLIN,Katalon Studio,Kobiton,LESS,LambdaTest,MICRONAUT,MICROSOFT PROJECT,Materialize CSS,MicroFocus UFT,Microsoft Azure,MySQL,NODE JS,NO_APLICA,Native Script,Next.Js,Node.Js,OBIEE,ODI,ODV,ORACLE,ORACLE 11,ORACLE 8I,ORACLE 9I,ORACLE DB,OSB,OWB,Oracle Cloud,Oracle Forms,Oracle Reports,OutSystems,PERL,PHP Cake PHP,PHP CodeIgniter,PHP Laravel,PHP Symfony,PHP Yii,PL/SQL,PL/pgSQL,Pentaho,Postman,Power Apps,Power BI,Power Builder,PowerBI,Python,Python Django,Python Flask,Python Pyramid,Qlik Sense,R,Ranorex,React,React Native,Read,Redhat Fuse,Rest Assured,Robot Framework,Ruby Hobbit,Ruby Remaze,Ruby Sinatra,Ruby on Rails,SAP,SAS,SASS,SPRING BOOT,SQL,SQL DEVELOPER,SQL SERVER,SSAS,SSIS,SSRS,Scala Play,Selenium,Skeleton,SoapUI,Streamsets,Sybase,Sócrata,TABLEAU,Tableu,Talend,TestComplete,TestProject,Transact-SQL,Travis CI,TypeScript,Vue,WEBLOGIC,Websphere,Websphere Message Broker,Wordpress,Xamarin,iOS / Objetive C,iOS / Swift,ACTCOM,ADMB,ADMBD,ADMCAP,ADMON,ADMSEG,ADMSER,ADMSO,ALEMAN,ANAID,ANAJU,ANALIZAR,ANAPC,ANAPOY,ANASPLA,ANCAPA,ANCAPAI,ANCON,ANCOO,ANCOP,ANCRR,ANDES,ANDIAG,ANDIS,ANDOC,ANEMPA,ANENC,ANLDA,ANMER,ANNEG,ANPACC,ANPERM,ANPLA,ANPPRD,ANPRCL,ANPRD,ANPREN,ANREV,ANRG,ANSEG,ANVISC,APACE,APAJU,APASU,APAVA,APCAD,APCAL,APCCO,APCLI,APCOM,APCOS,APDOC,APEJE,APGHU,APOPL,APPCM,APPLA,APPMA,APREF,APREQ,APREV,APRSK,APSEG,APSTA,APVYV,AQAJU,AQCAN,AQCON,AQDOC,AQESC,AQEST,AQEVA,AQOPC,AQREQ,AQREV,ARCH,AREAS,ASCLI,ASCRE,ASEJE,ASPIL,ASPLA,ASREV,ASSAN,ASSEG,ATEINC,ATEINC2,ATESOL,ATESOLS,AUAJU,AUCON,AUEJE,AUPLA,AUPRE,AUSENC,AUSENC2,AUTOEST,BACKUP,BACREC,BAN,BDAADT,BDABKP,BDAESP,BDAFAP,BDAFBD,BDASG,BDINC,CADOC,CAPEX,CAPIN,CAPRO,CAPTEC,CART,CERT,CFBD,CFCLT,CFMON,CFSER,CFSO,COACHING,COAEC,COAJU,COCOD,COCODM,COCON,CODOC,COINT,COLOSAL,COMACT,COMIG,COMPE,COMPRAS,COMPRES,CONTAB,CONTEC,CONTROLAR,COPRU,COREIN,COREV,COSPRO,COVAL,DEFINIR,DELIM,DESCU,DFAM ,DIAGP,DIAJU,DIAPL,DIAPLM,DIARQ,DIBDD,DICLA,DIDOC,DIINT,DIPLA,DIREV,DISE,DOCTEC,EJECUR,EJEPLA,ELACON,ELADOC,ELAPRO,ELECT,EMPALME,ENTRE,ERAJU,ERCON,ERDOC,ERENT,ERFAC,ERFUN,ERMER,ERMVC,ERREQ,ERREV,ERVIS,ESEST,ESREV,ESRSK,ESSEG,ESTIMA,EVAHER,EVAJU,EVREC,EVREV,EXTRA,FACT,FLUJO,FTP,GACTI,GARAN,GARCLI,GARCO,GARDO,GARINS,GARPR,GARSEG,GARVER,GESAC,GESARE,GESBCK,GESCAM,GESCAMB,GESCON,GESDISP,GESEST,GESEVE,GESEVT,GESFAC,GESFAPRO,GESPRO,GESPRO2,GESPROB,GESSEG,GESSLA,GHEXT,GPOTR,GPPLA,GPPRO,GPSEG,GPVER,HACOM,HACOT,HADIS,HADTE,HAINS,HAINV,HAMON,HAPCO,HAPIN,HAPUN,HARTE,HTML_y,IDEID,IMPLEMENTAR,IMPRO,INCAP,INDUC,INFCUR,INFGER,INFO,INGLES,INSOAD,INSOCLT,INSOSA,INSOSER,INSOSO,INSSW,INTER,INTSOAD,LIBRE,LICIT,LICLAC,LICMAT,LICNRE,LICPAT,LICREM,LIQCOM,LIQNOM,LLAMVAR,LOGCUR,MAANA,MADIS,MANTE,MAPLA,MAREC,MAREV,MEDIR,MENSAJ,MERANA,MERBUS,MERMAT,MERREU,MIGAS,MIGBD,MIGSER,MMAJU,MMDES,MMENS,MMEST,MMREV,MMSEL,MONPRO,MOVIL,MYCID,NEXSYS,NIVSER,PAGNOM,PAGOS,PERM,PLAFUN,PLANEA,PLAOPE,PORTUGUES,POSGAR,PPROCLI,PRACE,PRAJU,PRANA,PRCON,PRDIS,PREPCUR,PRESCA,PRESCUR,PRESUP,PRESUPU,PREVLAB,PREVPRE,PRINS,PRINT,PROCLI,PROGRA,PROPO,PROPUE,PRPLA,PRREG,PRREV,PRSIS,PRUNI,PVCLI,PVCON,QAUX,QUEST,QUIN,RECHUM,REDES,REGPRO,REREQ,REUCLI,REUGER,REUVAR,REVACT,REVCON,SCAMPI,SEASG,SECAF,SEEMR,SEEQU,SEGCON,SEGCONT,SEGMR,SELPERS,SERCLI,SERENA,SESPI,SETRA,SISTFIN,SOCAP,SOCIN,SOEFU,SOPAR,SOPER,SOSIN,TECAP,TECON,TEINT,TEPLA,TEREV,TIMU,TRAID,TRCAP,TRCON,TRENT,TRIBUT,TRINS,TRINSM,TRINT,TRMIG,TRREV,VAC,VAR,VENPRO,VISCLI,1,2,3,4,5,6,7,8,9,24,25,26,28,29,30,31,32,34,35,36,37,38,39,40,41,42,43,44,45,46,48,49,50,51,53,54,55,56,58,59,60,61,62,63,AC_PN,ADM_PN,AI_PN,AP_PN,CO_PN,CU_PN,GC_PN,HD_PN,IN_PN,LI_PN,NE_PN,OP_PN,PD_PN,PM_PN,PR_PN,RE_PN,SE_PN,SM_PN,SO_PN,TD_PN,AC_RS,ADM_RS,AI_RS,AP_RS,CO_RS,CU_RS,GC_RS,HD_RS,IN_RS,LI_RS,NE_RS,OP_RS,PD_RS,PM_RS,PR_RS,RE_RS,SE_RS,SM_RS,SO_RS,TD_RS,EDAD,GENERO,TIEMPO_EMP
6,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0.0,805.75,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.5,0.0,54.5,0.0,0,498.75,0.0,0,0.0,0,0.0,0.0,6.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,16,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,8.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,19.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,56.0,0,0.0,0.0,0,0,0,0,0,115.10714285714286,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,364
8,1,15,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,0.0,945.49,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,35.75,28.34,0,644.89,0.0,0,0.0,0,2.0,0.5,49.42,0.5,7.17,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,24.42,0.0,0.0,3.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,16,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,104.0,0,0.0,0.0,0,0,0,0,0,0.0,0,157.58166666666668,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,182
21,0,29,1,10,0,0,0,0,0,0,0,0,0,5,0,0,0,25,0,0,21,13,0.0,214.25,0.0,365.49,0,0,0,0.0,0.0,0,0.0,0.0,0.0,50.5,0,0,0.0,1428.25,0.0,0.0,4,4,14,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,1.5,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,5.0,0.0,0,0.0,305.5,0.0,0,0,11.0,0,34.75,0,0,0.0,13.5,352.83,179.16,8.0,3.0,15.5,27.25,11.5,20.0,0.0,0.0,1.5,0.5,24.0,0.0,1.0,0.0,0,31.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.5,5.0,20.5,4.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,17.5,3.0,0.0,99.75,0.0,8.75,0,0,0.0,0,0,0,0.0,0,0,10.0,0.0,85.0,0,0.0,0,0.0,0.0,16,0,0.0,59.0,5.5,123.5,4.5,0,0,0,2,22.5,0,0.0,2.5,0,0.0,0.0,0.0,0.0,73.5,0,0.5,0.0,0.0,105.5,0.0,0.0,0.0,0.0,17.25,23.75,1.0,1.75,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.75,0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,24.25,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9.5,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,2.5,0,0.0,36.25,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0,45.5,10.0,0,0.0,5.5,0,0,0.0,7.5,152.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2066,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,1575,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,40,0,192
31,0,21,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,14,0,0,13,8,0.0,190.74,0.0,111.16,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,0.0,1628.56,0.0,0.0,0,0,11,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,0,1,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,15.25,0.0,0,0,11.92,0,0.0,0.0,93.33,0.0,0,0.0,2.75,0.0,0,0,0.0,0,4.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.83,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,2.5,45.9,0.0,121.92,0.0,66.5,0,0,0.0,0,0,0,0.0,0,0,1.5,0.0,78.58,0,0.0,0,0.0,0.0,16,0,0.0,1.0,0.0,61.75,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.33,0,0.0,0.0,0.0,1175.07,0.0,0.0,9.58,0.0,2.25,4.5,0.0,16.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,4.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,14.0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,120.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,148.57384615384618,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1253,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,847,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,46,0,147
35,0,20,0,1,0,0,0,0,1,0,0,2,0,1,0,0,0,4,39,0,41,7,0.0,795.5,0.0,6.5,0,0,0,0.0,43.75,0,0.0,6.0,0.0,1.5,0,0,0.0,94.92,1065.08,0.0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1858.75,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,4,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,4.5,21.25,8,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,1.75,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.0,3.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,104.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,154.8653846153846,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1287,0,17,0,0,0,0,0,0,0,30,0,0,0,0,0,228,36,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,58,0,364
